24,5,211,195,37,70,1,-1,-1,-1
24,12,541,127,40,90,1,-1,-1,-1
24,51,459,33,17,44,1,-1,-1,-1
24,52,439,29,20,43,1,-1,-1,-1
24,64,119,284,43,114,1,-1,-1,-1
24,87,470,265,39,85,1,-1,-1,-1
24,124,187,83,40,81,1,-1,-1,-1
24,131,26,113,23,61,1,-1,-1,-1
24,135,138,25,16,36,1,-1,-1,-1
24,136,54,341,61,155,1,-1,-1,-1
24,138,84,250,47,105,1,-1,-1,-1
24,141,478,39,22,54,1,-1,-1,-1
24,149,538,278,29,64,1,-1,-1,-1
24,157,289,291,41,124,1,-1,-1,-1
24,158,493,263,31,69,1,-1,-1,-1
24,160,147,29,14,48,1,-1,-1,-1
24,161,412,198,38,103,1,-1,-1,-1
24,166,464,85,26,76,1,-1,-1,-1
24,170,448,214,49,98,1,-1,-1,-1
24,173,555,300,40,121,1,-1,-1,-1
24,175,50,151,63,107,1,-1,-1,-1
24,176,28,341,37,123,1,-1,-1,-1
24,179,102,107,43,77,1,-1,-1,-1
24,180,439,63,18,61,1,-1,-1,-1
24,181,392,115,31,88,1,-1,-1,-1
24,182,181,102,26,72,1,-1,-1,-1
24,183,158,103,31,77,1,-1,-1,-1
24,184,4,282,29,119,1,-1,-1,-1
24,188,138,98,29,81,1,-1,-1,-1
24,191,208,83,23,75,1,-1,-1,-1
24,195,384,47,23,52,1,-1,-1,-1
24,206,61,308,49,120,1,-1,-1,-1
25,5,210,196,37,69,1,-1,-1,-1
25,12,539,126,41,91,1,-1,-1,-1
25,51,455,26,16,40,1,-1,-1,-1
25,52,437,20,18,40,1,-1,-1,-1
25,64,108,307,46,122,1,-1,-1,-1
25,87,470,274,40,87,1,-1,-1,-1
25,124,189,71,40,83,1,-1,-1,-1
25,131,24,98,21,56,1,-1,-1,-1
25,136,42,358,66,163,1,-1,-1,-1
25,138,89,252,48,107,1,-1,-1,-1
25,141,477,23,20,50,1,-1,-1,-1
25,149,548,281,28,62,1,-1,-1,-1
25,157,287,301,43,129,1,-1,-1,-1
25,158,492,262,31,69,1,-1,-1,-1
25,160,145,25,14,46,1,-1,-1,-1
25,161,409,207,39,107,1,-1,-1,-1
25,166,465,59,21,61,1,-1,-1,-1
25,170,447,213,51,104,1,-1,-1,-1
25,173,558,303,40,121,1,-1,-1,-1
25,175,46,148,67,113,1,-1,-1,-1
25,176,24,358,36,122,1,-1,-1,-1
25,179,99,114,44,81,1,-1,-1,-1
25,180,448,66,19,64,1,-1,-1,-1
25,181,389,135,31,87,1,-1,-1,-1
25,182,182,96,25,72,1,-1,-1,-1
25,183,165,91,30,77,1,-1,-1,-1
25,184,4,276,29,118,1,-1,-1,-1
25,188,130,108,25,70,1,-1,-1,-1
25,191,202,87,21,70,1,-1,-1,-1
25,195,385,50,23,51,1,-1,-1,-1
25,206,57,312,51,124,1,-1,-1,-1
25,208,474,270,53,119,1,-1,-1,-1
26,5,210,196,36,69,1,-1,-1,-1
26,12,539,125,41,93,1,-1,-1,-1
26,51,452,18,14,37,1,-1,-1,-1
26,52,434,10,18,38,1,-1,-1,-1
26,64,107,319,47,125,1,-1,-1,-1
26,87,470,284,41,89,1,-1,-1,-1
26,124,190,59,41,85,1,-1,-1,-1
26,131,22,83,19,52,1,-1,-1,-1
26,136,31,375,69,172,1,-1,-1,-1
26,138,93,253,49,109,1,-1,-1,-1
26,141,476,7,18,46,1,-1,-1,-1
26,149,558,285,27,59,1,-1,-1,-1
26,157,283,320,47,138,1,-1,-1,-1
26,158,491,261,31,69,1,-1,-1,-1
26,161,385,219,44,118,1,-1,-1,-1
26,166,473,49,20,60,1,-1,-1,-1
26,170,428,226,55,111,1,-1,-1,-1
26,173,562,305,40,121,1,-1,-1,-1
26,176,19,375,36,121,1,-1,-1,-1
26,179,97,123,46,86,1,-1,-1,-1
26,180,453,71,20,66,1,-1,-1,-1
26,181,391,137,31,88,1,-1,-1,-1
26,182,187,88,25,70,1,-1,-1,-1
26,183,172,80,29,76,1,-1,-1,-1
26,184,10,326,32,125,1,-1,-1,-1
26,188,135,102,22,64,1,-1,-1,-1
26,191,195,91,21,67,1,-1,-1,-1
26,195,387,52,22,50,1,-1,-1,-1
26,206,75,330,52,128,1,-1,-1,-1
26,208,492,298,43,97,1,-1,-1,-1
26,213,155,126,34,85,1,-1,-1,-1
26,214,146,232,29,79,1,-1,-1,-1
26,215,510,339,46,137,1,-1,-1,-1
26,216,427,74,28,60,1,-1,-1,-1
26,217,453,315,45,133,1,-1,-1,-1
26,219,553,384,36,95,1,-1,-1,-1
26,220,595,340,44,135,1,-1,-1,-1
27,5,210,197,36,68,1,-1,-1,-1
27,12,540,123,41,95,1,-1,-1,-1
27,51,448,10,13,34,1,-1,-1,-1
27,64,106,331,47,128,1,-1,-1,-1
27,87,470,293,42,91,1,-1,-1,-1
27,124,192,47,42,87,1,-1,-1,-1
27,131,20,69,17,46,1,-1,-1,-1
27,138,98,254,50,112,1,-1,-1,-1
27,149,568,288,26,57,1,-1,-1,-1
27,157,282,308,39,114,1,-1,-1,-1
27,161,380,228,45,123,1,-1,-1,-1
27,166,481,40,20,57,1,-1,-1,-1
27,170,434,208,52,108,1,-1,-1,-1
27,173,565,308,40,121,1,-1,-1,-1
27,176,15,392,35,119,1,-1,-1,-1
27,179,94,122,48,90,1,-1,-1,-1
27,180,459,77,20,67,1,-1,-1,-1
27,181,393,139,31,90,1,-1,-1,-1
27,182,192,79,25,70,1,-1,-1,-1
27,183,178,68,30,76,1,-1,-1,-1
27,184,1,348,30,124,1,-1,-1,-1
27,188,157,91,24,67,1,-1,-1,-1
27,191,190,88,20,66,1,-1,-1,-1
27,195,388,54,22,50,1,-1,-1,-1
27,206,61,352,51,124,1,-1,-1,-1
27,208,499,307,40,89,1,-1,-1,-1
27,213,143,133,32,78,1,-1,-1,-1
27,214,148,231,28,75,1,-1,-1,-1
27,215,512,343,47,135,1,-1,-1,-1
27,216,426,78,29,63,1,-1,-1,-1
27,217,450,346,43,126,1,-1,-1,-1
27,219,553,386,36,93,1,-1,-1,-1
27,220,595,341,43,134,1,-1,-1,-1
27,224,483,77,23,64,1,-1,-1,-1
28,5,211,198,36,67,1,-1,-1,-1
28,12,540,123,41,95,1,-1,-1,-1
28,64,93,338,53,138,1,-1,-1,-1
28,87,471,302,43,94,1,-1,-1,-1
28,138,102,255,51,115,1,-1,-1,-1
28,157,278,294,39,118,1,-1,-1,-1
28,161,375,238,47,127,1,-1,-1,-1
28,166,479,45,18,50,1,-1,-1,-1
28,170,431,207,55,112,1,-1,-1,-1
28,173,569,310,40,121,1,-1,-1,-1
28,176,10,409,36,118,1,-1,-1,-1
28,179,91,120,50,94,1,-1,-1,-1
28,180,461,84,21,69,1,-1,-1,-1
28,181,410,158,35,100,1,-1,-1,-1
28,182,197,70,24,69,1,-1,-1,-1
28,183,185,57,29,75,1,-1,-1,-1
28,184,1,355,30,124,1,-1,-1,-1
28,188,165,84,23,63,1,-1,-1,-1
28,191,186,84,19,66,1,-1,-1,-1
28,195,389,56,22,50,1,-1,-1,-1
28,206,61,364,52,127,1,-1,-1,-1
28,208,506,316,36,80,1,-1,-1,-1
28,213,128,146,33,82,1,-1,-1,-1
28,214,158,195,34,90,1,-1,-1,-1
28,215,516,343,47,136,1,-1,-1,-1
28,216,429,82,30,66,1,-1,-1,-1
28,217,449,364,43,125,1,-1,-1,-1
28,219,547,393,33,83,1,-1,-1,-1
28,220,600,342,29,87,1,-1,-1,-1
28,224,492,88,25,69,1,-1,-1,-1
28,225,81,170,30,92,1,-1,-1,-1
28,228,511,82,26,74,1,-1,-1,-1
29,5,211,199,36,66,1,-1,-1,-1
29,12,541,125,40,92,1,-1,-1,-1
29,64,91,349,54,143,1,-1,-1,-1
29,138,97,284,56,126,1,-1,-1,-1
29,157,276,288,40,120,1,-1,-1,-1
29,161,370,247,48,132,1,-1,-1,-1
29,166,486,38,17,46,1,-1,-1,-1
29,170,429,205,57,118,1,-1,-1,-1
29,173,556,363,38,112,1,-1,-1,-1
29,176,6,426,35,117,1,-1,-1,-1
29,179,88,119,52,97,1,-1,-1,-1
29,180,468,89,21,67,1,-1,-1,-1
29,181,416,146,33,96,1,-1,-1,-1
29,182,202,62,24,67,1,-1,-1,-1
29,183,191,45,29,75,1,-1,-1,-1
29,184,1,362,30,123,1,-1,-1,-1
29,188,174,77,21,60,1,-1,-1,-1
29,191,181,81,19,65,1,-1,-1,-1
29,206,61,377,52,128,1,-1,-1,-1
29,208,513,324,33,73,1,-1,-1,-1
29,213,124,140,31,78,1,-1,-1,-1
29,214,169,198,30,77,1,-1,-1,-1
29,215,519,345,47,135,1,-1,-1,-1
29,216,430,85,31,68,1,-1,-1,-1
29,217,449,382,42,124,1,-1,-1,-1
29,219,545,396,31,79,1,-1,-1,-1
29,220,600,347,34,100,1,-1,-1,-1
29,224,498,102,26,72,1,-1,-1,-1
29,225,84,195,35,105,1,-1,-1,-1
29,228,519,94,28,77,1,-1,-1,-1
29,234,580,402,60,77,1,-1,-1,-1
29,237,453,148,31,87,1,-1,-1,-1
29,239,15,202,37,104,1,-1,-1,-1
29,240,51,219,35,88,1,-1,-1,-1
30,5,212,199,36,66,1,-1,-1,-1
30,12,540,124,41,93,1,-1,-1,-1
30,64,89,361,55,146,1,-1,-1,-1
30,138,104,264,54,124,1,-1,-1,-1
30,157,277,287,39,119,1,-1,-1,-1
30,161,364,256,51,137,1,-1,-1,-1
30,166,493,31,15,43,1,-1,-1,-1
30,170,426,204,60,123,1,-1,-1,-1
30,173,557,371,38,112,1,-1,-1,-1
30,179,85,118,54,101,1,-1,-1,-1
30,180,473,93,22,69,1,-1,-1,-1
30,181,419,149,35,97,1,-1,-1,-1
30,182,207,53,24,67,1,-1,-1,-1
30,184,0,368,31,124,1,-1,-1,-1
30,188,182,70,20,56,1,-1,-1,-1
30,191,156,65,18,56,1,-1,-1,-1
30,206,60,389,54,130,1,-1,-1,-1
30,208,520,333,29,64,1,-1,-1,-1
30,213,116,143,32,78,1,-1,-1,-1
30,214,187,190,28,74,1,-1,-1,-1
30,215,522,346,47,136,1,-1,-1,-1
30,216,431,88,32,70,1,-1,-1,-1
30,217,448,400,42,124,1,-1,-1,-1
30,219,544,400,29,74,1,-1,-1,-1
30,220,602,349,31,94,1,-1,-1,-1
30,224,495,116,28,78,1,-1,-1,-1
30,225,76,224,37,111,1,-1,-1,-1
30,228,520,105,31,85,1,-1,-1,-1
30,234,578,399,62,81,1,-1,-1,-1
30,237,439,125,30,86,1,-1,-1,-1
30,239,14,198,38,106,1,-1,-1,-1
30,240,49,193,35,91,1,-1,-1,-1
30,241,407,123,29,81,1,-1,-1,-1
30,242,128,202,25,74,1,-1,-1,-1
30,243,146,362,42,117,1,-1,-1,-1
30,244,132,64,18,58,1,-1,-1,-1
